Project,StationName,StationCode,Latitude,Longitude,TripCode,SampleTime_UTC,SampleTime_Local,Year_Local,Month_Local,Day_Local,Time_Local24hr,SampleDepth_m,CTDSST_degC,CTDChlaSurf_mgm3,CTDSalinity_psu,Method,Acanthodinium,Acanthoica,Acanthostomella,Achnanthes,Actiniscus,Actinocyclus,Actinomonas,Actinoptychus,Akashiwo,Alexandrium,Algirosphaera,Alisphaera,Amoeba,Amphidinium,Amphidoma,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Apedinella,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Azpeitia,Bacillaria,Bacteriastrum,Bellerochea,Bicosta,Biddulphia,Blepharocysta,Braarudosphaera,Brachidinium,Calcidiscus,Calciopappus,Calciosolenia,Calliacantha ,Calycomonas,Calyptrolithophora,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chamaesiphon,Chrysochromulina,Cladopyxis,Climacocylis,Climacodium,Coccolithus,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coronosphaera,Corythodinium,Coscinodiscus,Cyclophora,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cymbomonas,Cyttarocylis,Dactyliosolen,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinobryon,Dinophysis,Diploneis,Diplopsalis,Dissodinium,Distephanus,Ditylum,Ebria,Emiliania,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Erythropsidinium,Eucampia,Euglena,Eunotia,Eutintinnus,Eutreptiella,Favella,Florisphaera,Fragilaria,Fragilariopsis,Gephyrocapsa,Goniodoma,Gonyaulacida,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Halosphaera,Haslea,Helicosphaera,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Hemiselmis,Heterocapsa,Heterosigma,Karenia,Karlodinium,Katodinium,Kofoidinium,Laboea,Lauderia,Lepidodinium,Leptocylindrus,Leucocryptos,Levanderina,Licmophora,Lingulodinium,Lioloma,Lithodesmium,Lyngbya,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Meringosphaera,Merismopedia,Mesodinium,Mesoporos,Meuniera,Michaelsarsia,Minidiscus,Minutocellus,Nanoneis,Navicula,Nematodinium,Neogloboquadrina,Neostreptotheca,Nephroselmis,Nitzschia,Noctiluca,Nodularia,Ochromonas,Octactis,Odontella,Oolithotus,Ophiaster,Ormosella,Ornithocercus,Oxyphysis,Oxyrrhis,Oxytoxum,Palaeophalacroma,Palmerina,Paralia,Parundella,Parvicorbicula,Peridiniella,Peridinium,Petasaria,Phaeocystis,Phalacroma,Plagioselmis,Plagiotropis,Planktoniella,Pleurasiga,Pleurosigma,Podolampas,Polykrikos,Porosira,Proboscia,Pronoctiluca,Proplectella,Prorocentrum,Protoceratium,Protoperidinium,Protorhabdonella,Prymnesium,Pseliodinium,Pseudanabaena,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Ptychodiscus,Pyramimonas,Pyrocystis,Pyrophacus,Reticulofenestra,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rhodomonas,Roperia,Rotalia,Salpingella,Scrippsiella,Shionodiscus,Skeletonema,Spatulodinium,Steenstrupiella,Stellarima,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Synedropsis,Syracosphaera,Takayama,Teleaulax,Telonema,Tetraselmis,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Torodinium,Toxarium,Triadinium,Triceratium,Trichodesmium,Trichotoxon,Trigonium,Tripos,Tripos (gametes),Tropidoneis,Tryblionella,Undella,Vorticella,Warnowia,Xystonella,Xystonellopsis
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210701,2021-07-01T17:00:00Z,2021-07-01 17:00:00,2021,7,1,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210701,2021-07-01T17:00:00Z,2021-07-01 17:00:00,2021,7,1,17:00,4,,,,SEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23867462.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203669.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210717,2021-07-17T17:00:00Z,2021-07-17 17:00:00,2021,7,17,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210717,2021-07-17T17:00:00Z,2021-07-17 17:00:00,2021,7,17,17:00,4,,,,SEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4773492.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210725,2021-07-25T17:00:00Z,2021-07-25 17:00:00,2021,7,25,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,446468.9046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14727272.8953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756952.7598,0,0,0,0,0,955927.4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487598.6898,0,0,0,0,0,0,13080143.6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25578.9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616028.738,0,0,0,0,0,0,0,0,2448602.8988,0,0,0,0,0,0,0,0,0,0,0,0,,0,14287004.9477,0,0,0,0,166541.7026,0,2886448.5975,0,0,0,0,0,24222488.3147,0,0,0,0,,0,0,1110940.2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232057.476,0,0,0,0,0,0,0,0,0,0,69397429.0216,0,0,0,7848086.214,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210725,2021-07-25T17:00:00Z,2021-07-25 17:00:00,2021,7,25,17:00,4,,,,SEM,0,0,0,0,0,0,0,0,0,0,0,305503.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22276297.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12729.31,0,0,0,0,0,0,0,0,0,0,0,1018345.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101834.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210802,2021-08-02T17:00:00Z,2021-08-02 17:00:00,2021,8,2,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210802,2021-08-02T17:00:00Z,2021-08-02 17:00:00,2021,8,2,17:00,4,,,,SEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591164.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101834.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210810,2021-08-10T17:00:00Z,2021-08-10 17:00:00,2021,8,10,17:00,4,,,,LM,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420517.1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584536.2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69480.0704,0,0,0,0,0,182778.6116,0,0,0,0,0,0,0,0,0,0,0,1291984.7811,0,0,0,0,0,0,0,0,5085252.0986,0,0,0,12560963.15,0,0,0,0,0,0,0,0,374197.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33195485.3645,0,0,0,0,0,0,0,0,0,0,0,0,5167939.1245,0,0,0,0,0,0,0,0,0,0,6412072.6175,0,0,0,2105456.6804,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210818,2021-08-18T17:00:00Z,2021-08-18 17:00:00,2021,8,18,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210818,2021-08-18T17:00:00Z,2021-08-18 17:00:00,2021,8,18,17:00,4,,,,SEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364656.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210826,2021-08-26T17:00:00Z,2021-08-26 17:00:00,2021,8,26,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36001.0838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478785.532,0,0,0,12370383.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817146.7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210903,2021-09-03T17:00:00Z,2021-09-03 17:00:00,2021,9,3,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210903,2021-09-03T17:00:00Z,2021-09-03 17:00:00,2021,9,3,17:00,4,,,,SEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210911,2021-09-11T17:00:00Z,2021-09-11 17:00:00,2021,9,11,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425174.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000053.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475486.9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15589.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275523.938,0,0,0,23620813.6667,0,0,0,0,4224535.2827,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181407.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210927,2021-09-27T17:00:00Z,2021-09-27 17:00:00,2021,9,27,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160362.2125,0,0,7155119.6479,9755850.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944671.6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63877.5899,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036973.862,0,0,0,0,0,0,0,0,3583781.6671,0,0,0,0,0,0,0,0,0,0,0,0,360406.0267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977474.5377,2113767.5203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7466211.8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20210927,2021-09-27T17:00:00Z,2021-09-27 17:00:00,2021,9,27,17:00,4,,,,SEM,0,240584.02,0,0,0,0,0,0,0,0,0,305503.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11138148.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814676.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534631.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814676.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509172.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20211005,2021-10-05T17:00:00Z,2021-10-05 17:00:00,2021,10,5,17:00,4,,,,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9858,142.2836,SOTS_RAS_SOFS10_2021_20211005,2021-10-05T17:00:00Z,2021-10-05 17:00:00,2021,10,5,17:00,4,,,,SEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591164.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
